NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1499;328;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Krynice;Dzierążnia;objęty ograniczeniami;50.5548;23.4482;32;09.03.2020;10.03.2020;18.03.2020;P/20/12345;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;0;0;1;0;;
1500;329;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Susiec;Huta Szumy;zagrożenia;50.3861;23.2316;32;11.03.2020;11.03.2020;18.03.2020;P/20/12346;RT-PCR+;1;padły/padłe;samica - 48 m - 120 kg;0;0;1;0;;
1501;330;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Ulhówek;Rzeplin;objęty ograniczeniami;50.4739;23.8616;30;12.03.2020;12.03.2020;18.03.2020;P/20/12347;RT-PCR+;1;padły/padłe;samica - 48 m - 140 kg;1;0;0;0;;
1502;331;lubelskie;06100 Łęczna;0610 łęczyński;Cyców;Zosin;zagrożenia;51.2403;23.1513;32;13.03.2020;16.03.2020;20.03.2020;P/20/12668 P/20/12669;RT-PCR+;2;padły/padłe;1. samica 24 m - 70 kg 2. b.d., 18 m - 50 kg;1;0;1;0;;
1503;101;podkarpackie;18080 Leżajsk;1808 leżajski;Kuryłówka;Brzyska Wola;objęty ograniczeniami;50.30215;22.52989;30;17.03.2020;18.03.2020;24.03.2020;P/20/13375;RT-PCR+;2;padły/padłe;"1. samica - 12 m - 40 kg, 2. samiec - 12 m - 40 kg";2;0;0;0;;
1504;102;podkarpackie;18080 Leżajsk;1808 leżajski;Kuryłówka;Brzyska Wola;objęty ograniczeniami;50.30256;22.5277;30;17.03.2020;18.03.2020;24.03.2020;P/20/13375;RT-PCR+;1;padły/padłe;1. samiec - 60 m - 140 kg;0;1;0;0;;
1505;103;podkarpackie;18120 Nisko;1812 niżański;Krzeszów;Kamionka Kolonia;objęty ograniczeniami;50.417915;22.338818;30;15.03.2020;18.03.2020;24.03.2020;P/20/13340;RT-PCR+;1;padły/padłe;1. samica - 36 m - 80 kg;0;1;0;0;;
1506;104;podkarpackie;18090 Lubaczów;1809 lubaczowski;Narol;Huta Różaniecka;zagrożenia;50.3528;23.1939;30;16.03.2020;17.03.2020;24.03.2020;P/20/13374;RT-PCR+;1;padły/padłe;1. samica - 18 m - 50 kg;0;1;0;0;;
1507;105;podkarpackie;18090 Lubaczów;1809 lubaczowski;Stary Dzików;Nowy Dzików;objęty ograniczeniami;50.2215;23.0234;32;14.03.2020;17.03.2020;24.03.2020;P/20/13373;RT-PCR+;1;odstrzelony;1. samica - 18 m - 45 kg;0;0;0;0;;
1508;1;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"Kotla obw. Nr 1";objęty ograniczeniami;51.758424;15.999800;32;16.03.2020;18.03.2020;24.03.2020;P/20/13337;RT-PCR+;1;padły/padłe;1. samiec - 1 rok, 30 kg;0;0;0;1;;
1509;2;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"Kotla obw. nr 1";objęty ograniczeniami;51.758278;16.000151;32;16.03.2020;18.03.2020;24.03.2020;P/20/13337;RT-PCR+;1;padły/padłe;1. samica - 1 rok, 35 kg;0;1;0;0;;
1510;484/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Jankowo;objęty ograniczeniami;53.9117;20.2805;30;25.02.2020;28.02.2020;09.03.2020;P/20/10537;RT-PCR+;1;padły/padłe;samiec - 12 m - 30 kg;;;1;;;
1511;485/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Kwiecewo;objęty ograniczeniami;53.9496;20.3164;30;25.02.2020;28.02.2020;09.03.2020;P/20/10537;RT-PCR+;4;padły/padłe;"1.samiec - 24 m - 50 kg, 2.samiec - 24 m - 50 kg, 3.samica - 24 m - 30 kg, 4.samica - 12 m - 25 kg";;;4;;;
1512;486/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jonkowo;Garzewko;objęty ograniczeniami;53.8914;20.3073;30;25.02.2020;28.02.2020;09.03.2020;P/20/10537;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;;;1;;;
1513;487/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Barczewko;zagrożenia;53.8483 ;20.5893;30;25.02.2020;28.02.2020;09.03.2020;P/20/10536;RT-PCR+;2;padły/padłe;"1.nieokreślony, 24 m - 25kg, 2.nieokreślony, 24 m - 25 kg";2;;0;;;
1514;488/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Lamkowo;zagrożenia;53.9173;20.6888;30;25.02.2020;28.02.2020;09.03.2020;P/20/10536;RT-PCR+;4;padły/padłe;"1.nieokreślony, 36 m - 100 kg, 2.nieokreślony, 12 m - 25 kg, 3.nieokreślony, 12 m - 30 kg, 4.nieokreślony, 12 m - 30 kg";;;4;;;
1515;489/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Dąbrówka Wielkia;zagrożenia;53.8865;20.5218;30;25.02.2020;28.02.2020;09.03.2020;P/20/10536;RT-PCR+;1;padły/padłe;nieokreślony, 12 m - ;;;0;1;;
1516;490/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Frączki;zagrożenia;53.9353;20.6004;30;25.02.2020;28.02.2020;09.03.2020;P/20/10536;RT-PCR+;1;padły/padłe;samiec - 36 m - 90kg;1;;0;;;
1517;491/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bartoszyce;Bajdyty;zagrożenia;54.147558;20.975955;30;09.03.2020;10.03.2020;20.03.2020;P/20/12878;RT-PCR+;2;padły/padłe;1.samiec - 36 m - 70kg      2.samiec - 24 m - 50kg;1;1
1518;492/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Krzewina;zagrożenia;54.062157;20.867858;30;09.03.2020;09.03.2020;20.03.2020;P/20/12710;RT-PCR+;1;padły/padłe;1.samiec - 24 m - 50kg;1;
1519;493/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Jurki (183);zagrożenia;53.9762;19.95111;32;28.02.2020;03.03.2020;10.03.2020;P/20/10846;"RT-PCR+ELISA+IPT+";1;odstrzelony;samiec - 24 m - 41 kg;1;
1520;494/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Miłakowo (145);objęty ograniczeniami;54.015333;20.073306;30;29.02.2020;03.03.2020;10.03.2020;P/20/10847;RT-PCR+;1;padły/padłe;samiec - 36 m - 80 kg;1;
1521;495/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Złotna;zagrożenia;53.982744;19.904155;30;01.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;1;padły/padłe;peć nieokreślona, 36 m - 80 kg;0;1;0;0;;
1522;496/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Jurki;zagrożenia;53.977091;19.958116;30;01.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 12 m - 20 kg, 2. płeć nieokreślona, 36 m - 70 kg, 3. płeć nieokreślona, 36 m - 70 kg";;3
1523;497/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Strużyna;zagrożenia;53.989338;19.957716;30;01.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 24 m - 60 kg, 2. płeć nieokreślona, 24 m - 60 kg";0;2;0;0;;
1524;498/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Strużyna;zagrożenia;54.000536;19.963633;30;02.03.2020;06.03.2020;13.03.2020;P/20/11576;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 12 m - 30 kg;0;1;0;0;;
1525;499/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Stabuniki;zagrożenia;54.002952;19.980099;30;02.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 36 m - 70 kg;0;1;0;0;;
1526;500/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Niebrzydowo Małe;zagrożenia;53.983044;19.989088;30;01.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 24 m - 60 kg;0;1;0;0;;
1527;501/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Nowy Dwór;zagrożenia;53.927631;19.867044;30;02.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;5;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg, 2. płeć nieokreślona, 12 m - 30 kg, 3. płeć nieokreślona, 36 m - 100 kg, 4. płeć nieokreślona, 12 m - 30 kg, 5. płeć nieokreślona, 12 m - 30 kg";0;4;0;1;;
1528;502/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Zalesie;zagrożenia;53.931289;19.782204;30;03.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 36 m - 80 kg, 2. płeć nieokreślona, 36 m - 100 kg";0;2;0;0;;
1529;503/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Kiełkuty;zagrożenia;53.925819;19.785223;30;03.03.2020;06.03.2020;13.03.2020;P/20/11585;RT-PCR+;5;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg, 2. płeć nieokreślona, 12 m - 30 kg, 3. płeć nieokreślona, 12 m - 30 kg, 4. płeć nieokreślona, 12 m - 300 kg, 5. płeć nieokreślona, 24 m - 60 kg";0;4;0;1;;
1530;504/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Miłki;129 Danowo;zagrożenia;53.880278;21.953055;30;27.02.2020;02.03.2020;13.03.2020;P/20/11580;RT-PCR+;1;padły/padłe;Samica,3 lata, 80kg;1;
1531;505/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Miłki;129 Danowo;zagrożenia;53.878056;21.948888;30;02.03.2020;05.03.2020;13.03.2020;P/20/11580;RT-PCR+;3;padły/padłe;3 dziki, wiek ok 1r, płeć nieokreślona, waga ok 20kg;1;;2;;;
1532;506/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Leśnica;zagrożenia;53.931439;19.754271;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;3;padły/padłe;"1. samica - 24 m - 45 kg, 2. samica - 12 m - 25 kg, 3. samica - 12 m - 28 kg";3;0;0;0;;
1533;507/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Sambród;zagrożenia;53.945529;19.752216;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;3;padły/padłe;"1. samica - 12 m - 28 kg, 2. samica - 12 m - 25 kg, 3. samica - 12 m - 27 kg";1;0;2;;;
1534;508/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Raciszewo;objęty ograniczeniami;53.981519;20.163903;30;07.03.2020;11.03.2020;20.03.2020;P/20/12713;RT-PCR+;1;padły/padłe;1. samiec - 18 m - 55 kg;1;0;0;0;;
1535;509/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Chojnik;zagrożenia;53.981761;19.794144;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 24 m - 50 kg;0;1;0;0;;
1536;510/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Złotna;zagrożenia;53.980036;19.905428;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 24 m - 60 kg, 2. płeć nieokreślona, 12 m - 30 kg";0;2;0;0;;
1537;511/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Złotna;zagrożenia;53.995431;19.874517;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg, 2. płeć nieokreślona, 24 m - 60 kg";0;;0;2;;
1538;512/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Zbożne;zagrożenia;53.982122;19.870867;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg, 2. płeć nieokreślona, 36 m - 70 kg, 3. płeć nieokreślona, 36 m - 70 kg";0;0;0;3;;
1539;513/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Strużyna;zagrożenia;53.986756;19.948358;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;5;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg, 2. płeć nieokreślona, 36 m - 70 kg, 3. płeć nieokreślona, 36 m - 70 kg, 4. płeć nieokreślona, 36 m - 80 kg, 5. płeć nieokreślona, 36 m - 80 kg";0;5;0;0;;
1540;514/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Stabuniki;zagrożenia;54.002911;19.985764;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;1;padły/padłe; płeć nieokreślona, 12 m - 30 kg;0;1;0;0;;
1541;515/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Niebrzydowo Małe;zagrożenia;53.984556;19.997536;30;06.03.2020;11.03.2020;20.03.2020;P/20/12714;RT-PCR+;1;padły/padłe; płeć nieokreślona, 24 m - 60 kg;0;1;0;0;;
1542;516/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Głodówko;objęty ograniczeniami;54.038499;20.087496;30;11.03.2020;13.03.2020;20.03.2020;P/20/12689;RT-PCR+;1;padły/padłe; samica - 36 m - 60 kg;0;0;0;1;;
1543;517/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Kosyń;zagrożenia;54.0012;20.4159;32;24.02.2020;03.03.2020;10.03.2020;P/20/10854;ELISA+IPT+;1;odstrzelony;samica - 24 m - 31 kg;1;
1544;518/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Kostrzewy;zagrożenia;53.9497;20.7698;32;27.02.2020;03.03.2020;10.03.2020;P/20/10854;RT-PCR+;1;odstrzelony;samica - 24 m - 35 kg;1;
1545;519/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Kol. Jeziorany;zagrożenia;53.9630;20.7543;32;28.02.2020;03.03.2020;10.03.2020;P/20/10854;RT-PCR+;1;odstrzelony;samica - 24 m - 37 kg;1;
1546;520/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Tłokowo;zagrożenia;54.0081;20.7297;30;01.03.2020;03.03.2020;10.03.2020;P/20/10845, P/20/10855;RT-PCR+;4;padły/padłe;"1. nieokreslony, 12 m -, 2. nieokreślony, 12 m -, 3.nieokreslony, 12 m - 40 kg, 4. samica - 36 m - 80 kg";;;4;;;
1547;521/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Wipsowo;zagrożenia;53.9006;20.8253;30;27.02.2020;03.02.2020;10.03.2020;P/20/10845  ;RT-PCR+;2;padły/padłe;"1. nieokreślony, 24 m - 60 kg, 2. samica - 24 m - 60 kg";;;2;;;
1548;522/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Podleśna;zagrożenia;53.9353;20.4586;30;01.03.2020;06.03.2020;13.03.2020;P/20/11574;RT-PCR+;5;padły/padłe;"1. samica - 6 m - 20 kg, ,2. samica - 6 m - 20 kg,,3. samica - 36 m - 80 kg,,4. samica - 24 m - 40 kg,,5. samiec - 36 m - 80 kg,,";;;5;;;
1549;523/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Biskupiec;Biesówko;objęty ograniczeniami;53.9495;20.8633;30;02.03.2020;06.03.2020;13.03.2020;P/20/11574;RT-PCR+;1;padły/padłe;nieokreślony, 36 m - 90 kg;1;
1550;524/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Gradki;zagrożenia;53.9269;20.5489;30;01.03.2020;06.03.2020;13.03.2020;P/20/11574;RT-PCR+;7;padły/padłe;"1. nieoreślony, 12 m - 30 kg, , 2. nieokreślony, 6 m- cy, 20 kg, , 3. nieokreślony, 12 m - 40 kg, , 4. nieokreślony, 6 m - 20 kg, , 5. nieokreślony, 6 m - 20 kg,, 6. samiec - 36 m - 90 kg , 7. samiec - 12 m - 40 kg";;;3;4;;
1551;2155/94;mazowieckie;14060 Grójec;1406 grójecki;Belsk Duży;Łęczeszyce;objęty ograniczeniami;51.781454;20.818466;32;18.03.2020;18.03.2020;24.03.2020;P/20/13419;RT-PCR+;1;padły/padłe;1. Samica, 12 m - 20 kg;0;1;0;0;;
1552;2156/95;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Łychowska Wola;objęty ograniczeniami;51.77745;21.0153218;32;18.03.2020;18.03.2020;24.03.2020;P/20/13418;RT-PCR+;1;padły/padłe;1. Samica, 24 m - 40 kg;1;0;0;0;;
1553;2157/96;mazowieckie;14030 Garwolin;1403 garwoliński;Trojanów;Damianów;objęty ograniczeniami;51.709278;21.770639;32;20.03.2020;23.03.2020;24.03.2020;P/20/13445;RT-PCR+;1;padły/padłe;1. Samiec, 30 m - 200 kg;;
1554;371;lubuskie;08120 Sława;0812 wschowski;Sława;PRZYDROŻE;objęty ograniczeniami;51.819783;16.109677;32;11.03.2020;13.03.2020;19.03.2020;"P/20/12619, P/20/12620, P/20/12621, P/20/12672";RT-PCR+;5;padły/padłe;"1. SAMICA, 36 m - 80kg, 2. SAMICA, 24 m - BD, 3. SAMICA, 36 m - BD, 4. NIE OKREŚLONA, NIEOKREŚLONA, 20kg, 5. SAMICA, 24 m - BD";3;0;1;1;;
1555;372;lubuskie;08120 Sława;0812 wschowski;Sława;LUBIATÓW;objęty ograniczeniami;51.93901;15.96885;32;13.03.2020;16.03.2020;19.03.2020;P/20/12622;RT-PCR+;1;padły/padłe;1. SAMICA, 24 m - 50kg;0;1;0;0;;
1556;373;lubuskie;08120 Sława;0812 wschowski;Wschowa;WSCHOWA;objęty ograniczeniami;51.78884;16.2942;32;15.03.2020;16.03.2020;19.03.2020;P/20/12624;RT-PCR+;1;padły/padłe;1. SAMIEC, 12 m - 25kg;1;0;0;0;;
1557;374;lubuskie;08120 Sława;0812 wschowski;Sława;BAGNO;objęty ograniczeniami;51.960377;16.052403;32;16.03.2020;18.03.2020;23.03.2020;P/20/13156;RT-PCR+;1;padły/padłe;", SAMICA, 24 m - 50kg";0;0;1;0;;
1558;375;lubuskie;08120 Sława;0812 wschowski;Sława;KRĄŻKOWO-GROCHOWICE;objęty ograniczeniami;51.785173;16.040491;32;16.03.2020;18.03.2020;23.03.2020;P/20/13165;RT-PCR+;1;padły/padłe;SAMICA, 24 m - 50kg;1;0;0;0;;
1559;376;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;"GŁUSZYCA";objęty ograniczeniami;51.975835;15.925481;32;11.03.2020;16.03.2020;19.03.2020;P/20/12630;RT-PCR+;1;padły/padłe;płeć nieokreślona,waga nieokreslona 2 lata;0;1;0;0;;
1560;377;lubuskie;08040 Nowa Sól;0804 nowosolski;Nowa Sól;Przyborów;objęty ograniczeniami;51.818330;15.785309;32;14.03.2020;16.03.2020;19.03.2020;P/20/12625;RT-PCR+;1;padły/padłe;samica - 1 rok, 30 kg;1;0;0;0;;
1561;378;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Stany;objęty ograniczeniami;51.8240104;15.7746771;32;12.03.2020;16.03.2020;19.03.2020;P/20/12626;RT-PCR+;1;padły/padłe;samica - 80 kg, 3 lata;1;0;0;0;;
1562;379;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;STANY;objęty ograniczeniami;51.82814;15.78112;32;16.03.2020;16.03.2020;19.03.2020;"P/20/13180,P/20/13179";RT-PCR+;2;padły/padłe;"samiec - 1 rok,30kg, samica -1 rok,30 kg";1;0;1;0;;
1563;380;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Karszynek;objęty ograniczeniami;51.998081;15.937747;32;16.03.2020;18.03.2020;19.03.2020;P/20/13181;RT-PCR+;1;padły/padłe;samiec - 1 rok, 30 kg;1;0;0;0;;
1564;381;lubuskie;08040 Nowa Sól;0804 nowosolski;Nowe Miasteczko;Nowe Miasteczko;objęty ograniczeniami;51.699041;15.747836;32;13.03.2020;18.03.2020;19.03.2020;P/20/12671;RT-PCR+;1;padły/padłe;Nieokreślone;0;0;0;1;;
1565;382;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Konotop;objęty ograniczeniami;51.926044;15.969741;32;12.03.2020;16.03.2020;19.03.2020;"P/20/12671,P/20/12623";RT-PCR+;9;padły/padłe;"płeć ,wiek nieokreślone,7kg, płeć ,wiek nieokreślone,15 kg, płeć ,wiek nieokreślone,15 kg, płeć ,wiek nieokreślone,15kg, płeć  nieokreślona,3 lata, 40 kg, nieokreślone, płeć nieokreślona, 2 lata, 30kg, samiec - 3 lata, 50 kg, płeć nieokreślona,3 lata,40 kg";0;1;0;8;;
1566;383;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zielona Góra;Krępa;objęty ograniczeniami;52.0317356;15.532373;32;16.03.2020;17.03.2020;23.03.2020;P/20/13168;RT-PCR+;1;padły/padłe;1.płeć nieokreślona, 12 m - 20kg;0;1;0;0;;
1567;384;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Podlegórz-Smolno Małe;objęty ograniczeniami;52.062825;15.731755;32;16.03.2020;17.03.2020;23.03.2020;P/20/13168;RT-PCR+;1;padły/padłe;1.płeć nieokreślona, 12m - 25kg;0;0;0;1;;
1568;385;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Przytok;objęty ograniczeniami;51.961838;15.6081488;32;16.03.2020;17.03.2020;23.03.2020;P/20/13173;RT-PCR+;1;padły/padłe;1. samica - 36 m - 50 kg;1;0;0;0;;
1569;386;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Zabór- Czarna;objęty ograniczeniami;51.9219297;15.7028824;32;16.03.2020;17.03.2020;23.03.2020;P/20/13174;RT-PCR+;1;padły/padłe;1.samiec - 60 m - 110kg;1;0;0;0;;
1570;387;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Obłotne;objęty ograniczeniami;52.076619;15.685446;32;16.03.2020;17.03.2020;23.03.2020;"P/20/13175,P/20/13176";RT-PCR+;2;padły/padłe;"1.samica - 12 m - 20kg, 2, samiec - 12 m - 25kg";2;0;0;0;;
1571;388;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Mielno;objęty ograniczeniami;51.969526;15.738025;32;15.03.2020;17.03.2020;23.03.2020;"P/20/13171,P/20/13172";RT-PCR+;2;padły/padłe;"1. samiec - 12 m - 35kg,2. plec nieokreslona, 12 m - 30kg";2;0;0;0;;
1572;389;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Mielno- Klenica;objęty ograniczeniami;51.978467;15.755207;32;15.03.2020;17.03.2020;23.03.2020;"P/20/13168,P/20/13169,P/20/13170,";RT-PCR+;5;padły/padłe;"1.plec nieokreslona, 36 m - 60kg, 2.samiec - 36 m - 80kg, 3.samica - 12 m - 30 kg, 4. samica - 24 m - 60 kg, 5. plec nieokreslona, 12 m - 30 kg";3;2;0;0;;
1573;390;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Bytnica;Bytnica;objęty ograniczeniami;52.13793;15.150248;32;16.03.2020;18.03.2020;23.03.2020;P/20/13177;RT-PCR+;1;zabity w wypadku;samiec - 24 m - 45kg;1;0;0;0;;
1574;58;podlaskie;20100 Siemiatycze;2010 siemiatycki;Dziadkowice;Żurobice;objęty ograniczeniami;52.540188;22.912078;32;15.03.2020;16.03.2020;24.03.2020;P/20/13339;RT-PCR+;1;padły/padłe;samiec - 2 lata, 50 kg;1;0;0;0;;
1575;391;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Zabór;objęty ograniczeniami;51.9551;15.7412;32;13.03.2020;13.03.2020;24.03.2020;P/20/13311;RT-PCR+;1;odstrzelony;1.samica - 24 m - 20 kg;1;0;0;0;;
1576;392;lubuskie;08090 Zielona Góra;0809 zielonogórski;Kargowa;Karszyn;objęty ograniczeniami;52.024037;15.879325;32;18.03.2020;19.03.2020;24.03.2020;P/20/13413;RT-PCR+;1;padły/padłe;1.samica - 12 m - 25kg;1;0;0;0;;
1577;393;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Smolno Wielkie- Smolno Małe;objęty ograniczeniami;52.079982;15.73119;32;17.03.2020;18.03.2020;24.03.2020;"P/20/13411,P/20/13412";RT-PCR+;2;padły/padłe;"1.samica - 12 m - 15kg, 2.samica - 60 m - 110 kg";2;0;0;0;;
1578;394;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Podlegórz;objęty ograniczeniami;52.064483;15.729639;32;17.03.2020;18.03.2020;24.03.2020;P/20/13410;RT-PCR+;3;padły/padłe;"1.samiec - 24 m - 40 kg, 2.samiec - 24 m - 50 kg, 3.samiec - 36 m - 80 kg";0;0;3;0;;
1579;395;lubuskie;08110 Lubsko;0811 żarski;Trzebiel;Łuków;objęty ograniczeniami;51.58408;14.91235;32;16.03.2020;18.03.2020;24.03.2020;P/20/13415;RT-PCR+;1;padły/padłe;1. samiec - 48 m - 90 kg;0;1;0;0;;
1580;396;lubuskie;08110 Lubsko;0811 żarski;Żary;Drożków;objęty ograniczeniami;51.6733;15.06299;32;16.03.2020;18.03.2020;24.03.2020;P/20/13416;RT-PCR+;1;padły/padłe;1. samica - 36 m - 70 kg;1;0;0;0;;
1581;397;lubuskie;08110 Lubsko;0811 żarski;Żary;Olbrachtów;objęty ograniczeniami;51.605131;15.089711;32;20.03.2020;21.03.2020;24.03.2020;P/20/13414;RT-PCR+;1;padły/padłe;1. samiec - 60 m - 80 kg;1;0;0;0;;
1582;398;lubuskie;08120 Sława;0812 wschowski;Sława;ŚMIESZKOWO;objęty ograniczeniami;51.9211886;16.0800925;32;18.03.2020;20.03.2020;24.03.2020;P/20/13405;RT-PCR+;1;padły/padłe;"BRAK DANYCH";0;1;0;0;;
1583;399;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Przyborów;objęty ograniczeniami;51.819917;15.792776;32;17.03.2020;20.03.2020;22.03.2020;P/20/13406;RT-PCR+;1;padły/padłe;samiec -24 m - 40 kg;1;0;0;0;;
1584;400;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Sławocin;objęty ograniczeniami;51.996389;15.994485;32;17.03.2020;20.03.2020;22.03.2020;"P/20/13407,P/20/13408";RT-PCR+;2;padły/padłe;samiec - 36 m - 55 kg samica - 60 m - 70kg;0;2;0;0;;
